"sbd","toan","ngu_van","ngoai_ngu","vat_li","hoa_hoc","sinh_hoc","lich_su","dia_li","gdcd","ma_ngoai_ngu"
1061788,6,8.25,6.2,NA,NA,NA,6.25,7.5,8.75,"Cantonese"
1061990,8.8,8,7.8,NA,NA,NA,7,7.75,8,"Cantonese"
1062497,5,7,4.2,NA,NA,NA,NA,NA,NA,"Cantonese"
1062756,6.8,9,5.2,NA,NA,NA,7.75,8.5,8.75,"Cantonese"
1063235,8.2,8.25,8,NA,NA,NA,7.5,7,7.5,"Cantonese"
1063326,6.6,9,7.8,NA,NA,NA,7.25,7,8,"Cantonese"
1063331,8,8.25,6.4,NA,NA,NA,7.25,6.5,9,"Cantonese"
1063638,6,8,6.4,NA,NA,NA,6.75,8.75,9,"Cantonese"
1063662,6.4,8.5,8.2,NA,NA,NA,7,5.75,9,"Cantonese"
1063760,6.4,9.5,8,NA,NA,NA,6.75,7.5,8,"Cantonese"
1063766,4.6,8.75,8,NA,NA,NA,9,8.25,9.25,"Cantonese"
1063843,7.8,8.5,9.2,NA,NA,NA,7.5,7.5,9,"Cantonese"
1063919,7.8,9.5,8.8,NA,NA,NA,8,8.25,7,"Cantonese"
1063926,8.8,9,8.4,NA,NA,NA,6,7.5,8.75,"Cantonese"
1063928,8.6,9.5,7,NA,NA,NA,7.75,8.25,9.25,"Cantonese"
1063937,4.2,7.25,3.6,NA,NA,NA,6.5,6.25,7.25,"Cantonese"
1064009,4.8,7.75,3.8,NA,NA,NA,5.5,7.75,9,"Cantonese"
1064024,7.6,9.5,8.2,NA,NA,NA,7,7.25,9.5,"Cantonese"
1064152,5.2,8.5,5.4,NA,NA,NA,7.25,6.5,8.5,"Cantonese"
1064182,7,9.5,8.2,NA,NA,NA,7,6.5,7.75,"Cantonese"
1066458,6,7.75,7,NA,NA,NA,8,8,7,"Cantonese"
1066470,6.6,9,7,NA,NA,NA,6.75,6.5,8.25,"Cantonese"
1066799,8.2,9.25,8.2,NA,NA,NA,7,7.5,7.25,"Cantonese"
1066859,8.4,9.25,8,NA,NA,NA,7,7.25,9,"Cantonese"
1066902,7.4,8.5,8.8,NA,NA,NA,6.75,7,7.5,"Cantonese"
1066909,8.2,9.25,5.8,NA,NA,NA,6.5,6.5,7.75,"Cantonese"
1067100,7.2,8.75,9.2,NA,NA,NA,7.5,7.25,9.5,"Cantonese"
1067630,7.2,9,6,NA,NA,NA,6.25,7,7.5,"Cantonese"
1067835,6.4,7.25,8.2,NA,NA,NA,7.25,7.25,7.25,"Cantonese"
1067844,6.2,9.75,7.6,NA,NA,NA,9.25,7.5,9.25,"Cantonese"
1067983,6.6,9,7.8,NA,NA,NA,6,7.25,8.25,"Cantonese"
1068018,8,8,8.4,NA,NA,NA,6.25,9.25,8.5,"Cantonese"
1068569,7.2,8,7,NA,NA,NA,7.25,6.75,7,"Cantonese"
1068570,7.8,6,9,NA,NA,NA,8.75,7.5,8.75,"Cantonese"
1068725,7.4,8.75,5.4,NA,NA,NA,8,8.25,9.5,"Cantonese"
1068785,7.6,9,8.4,NA,NA,NA,8.75,9,8.5,"Cantonese"
1068882,4.4,8.75,3.8,NA,NA,NA,7,6.25,8.25,"Cantonese"
1069017,5.8,8.75,7.6,NA,NA,NA,NA,NA,NA,"Cantonese"
1069216,NA,8.5,3.8,NA,NA,NA,8.5,8.75,8,"Cantonese"
1069700,6.8,8.75,6.2,NA,NA,NA,8.25,8,9.75,"Cantonese"
1069727,7.4,8.5,9.2,NA,NA,NA,8.5,8.5,8.5,"Cantonese"
1069746,7.6,8.75,6.6,NA,NA,NA,6,6.5,8,"Cantonese"
1069748,6.6,8,7,NA,NA,NA,8.25,8.5,8.75,"Cantonese"
1069770,5.8,8.25,2.8,NA,NA,NA,5.75,6.25,8,"Cantonese"
1069972,6.6,8,7,NA,NA,NA,5,5.5,7.5,"Cantonese"
1070000,8.4,8,7.6,NA,NA,NA,6.25,7,8,"Cantonese"
1070099,7.2,7.75,5.2,NA,NA,NA,6.5,8.25,8.75,"Cantonese"
1070138,6.6,9.25,7.8,NA,NA,NA,8,8.5,8.5,"Cantonese"
1070444,4,8.5,5.6,NA,NA,NA,5.5,7.5,7.25,"Cantonese"
1070446,4.8,9,4.8,NA,NA,NA,6.75,7.5,8.5,"Cantonese"
1070448,8,9.25,8.2,NA,NA,NA,5,6.5,7.25,"Cantonese"
1070660,4,4.75,4.4,NA,NA,NA,4.5,7.5,7,"Cantonese"
1070677,7,8,8.4,NA,NA,NA,7.75,7.25,9.5,"Cantonese"
1070678,7.8,8.25,6.2,NA,NA,NA,5.75,7,8.75,"Cantonese"
1070681,5.4,7.5,7,NA,NA,NA,4,5.5,7.75,"Cantonese"
1070736,7.4,6.5,7.4,NA,NA,NA,6,6.25,8,"Cantonese"
1070757,5.2,7.25,7.8,NA,NA,NA,3.25,5.75,8.25,"Cantonese"
1071372,4.2,7.5,3,NA,NA,NA,NA,NA,NA,"Cantonese"
1071388,8.4,8,9,NA,NA,NA,7.25,7.75,8.5,"Cantonese"
1071389,7.8,7,8.6,NA,NA,NA,7,6.5,7.5,"Cantonese"
1071391,6,8,5.4,NA,NA,NA,7.25,6.75,7.5,"Cantonese"
1071403,7,9,7.8,NA,NA,NA,6.75,8.5,8,"Cantonese"
1071405,4.8,7.25,3.2,NA,NA,NA,6.75,7,9.5,"Cantonese"
1071415,7.2,9.25,7.4,NA,NA,NA,8,7.75,9,"Cantonese"
1071935,6.2,8.75,7,NA,NA,NA,7.5,8,8,"Cantonese"
1071954,5.6,8.25,6.8,NA,NA,NA,5.5,7.25,7.25,"Cantonese"
1071955,7.4,9.25,6,NA,NA,NA,7,9,8.5,"Cantonese"
1071984,7.2,8.5,6.2,NA,NA,NA,6,7.25,7,"Cantonese"
1072194,6,6,9.2,NA,NA,NA,6.75,7.5,8,"Cantonese"
1072294,7.4,7.75,9.4,NA,NA,NA,6.5,6.25,7,"Cantonese"
1073104,7.6,9,5.4,NA,NA,NA,7,7.5,7.25,"Cantonese"
1073106,4.6,8.25,8.6,NA,NA,NA,5.75,6.25,8,"Cantonese"
1073131,6.2,7.5,4,NA,NA,NA,4,5,7,"Cantonese"
1073169,7,7,6.8,NA,NA,NA,6,5.75,7,"Cantonese"
1073265,6.8,8.5,7.4,NA,NA,NA,7,6.25,7.75,"Cantonese"
1073483,7.4,9,8.4,NA,NA,NA,7.25,8,8.75,"Cantonese"
1073485,7.4,9.25,8.2,NA,NA,NA,6.5,7,8,"Cantonese"
1073503,7.4,8.25,6.8,NA,NA,NA,5.75,6.5,8,"Cantonese"
1073504,5.2,8.5,7,NA,NA,NA,6.75,7,7.75,"Cantonese"
1073506,7.8,9,9.6,NA,NA,NA,6.75,6.25,8.25,"Cantonese"
1073510,5.6,9,5,NA,NA,NA,5.5,8.75,6,"Cantonese"
1073943,8,9.25,9,NA,NA,NA,7.75,7.75,8,"Cantonese"
1073960,4.4,7.25,9,NA,NA,NA,7.25,7.5,8.5,"Cantonese"
1073974,7.2,7.5,5.4,NA,NA,NA,5.75,8,8.75,"Cantonese"
1073990,7.6,8.75,5.8,NA,NA,NA,4.5,7.75,7,"Cantonese"
1073991,7.6,9,9.4,NA,NA,NA,6,6.75,7.25,"Cantonese"
1073997,6.6,9,8.4,NA,NA,NA,6.25,7.75,8,"Cantonese"
1074198,6.2,8.25,7.6,NA,NA,NA,6.25,6.5,7.5,"Cantonese"
1074225,7.6,9,8.4,NA,NA,NA,6.25,6.5,8.5,"Cantonese"
1074256,8.8,8,6.8,NA,NA,NA,5.5,6,6.5,"Cantonese"
1074259,6.2,8.5,6.2,NA,NA,NA,3.75,5.5,7,"Cantonese"
1074284,7.8,8.5,4.8,NA,NA,NA,8.25,7,7.5,"Cantonese"
1074285,7.8,9.25,8.4,NA,NA,NA,8,7.75,8,"Cantonese"
1074378,8.2,9.25,8.6,NA,NA,NA,7.25,7,8.25,"Cantonese"
1074379,6.8,8.25,7.6,NA,NA,NA,5.25,7.25,7.5,"Cantonese"
1074391,7.6,9.25,7,NA,NA,NA,5.25,8,8,"Cantonese"
1074394,8.2,9.25,8.8,NA,NA,NA,7.5,7.5,7.25,"Cantonese"
1074398,8,8.5,5.8,NA,NA,NA,6.5,8,9.25,"Cantonese"
1074400,6.6,8,9,NA,NA,NA,7.5,7.25,8,"Cantonese"
1074404,7.8,8.5,7.4,NA,NA,NA,8,7,8.75,"Cantonese"
1074414,8.2,9,9.8,NA,NA,NA,8.5,8.25,9,"Cantonese"
1074476,4.8,8,3.8,NA,NA,NA,7,8,7.5,"Cantonese"
1074613,7.8,8.75,7.4,NA,NA,NA,5.25,6.5,7.75,"Cantonese"
1074630,5.6,7.5,5.6,NA,NA,NA,6,6.75,5,"Cantonese"
1074650,7,8.5,8.2,NA,NA,NA,8.25,8,8.25,"Cantonese"
1074651,6.8,7.5,6.6,NA,NA,NA,7.25,7.5,8.25,"Cantonese"
1074742,7.6,7.75,6,NA,NA,NA,7.75,8.25,7.25,"Cantonese"
1074786,8,8,7.6,NA,NA,NA,7.25,5.5,7.75,"Cantonese"
1074876,6.2,8,4,NA,NA,NA,6.25,6,7.75,"Cantonese"
1074878,5.4,8,8.2,NA,NA,NA,7.75,9.25,9.5,"Cantonese"
1074883,6.8,8,6,NA,NA,NA,8.25,7.75,9.5,"Cantonese"
1074884,7,8.5,7.2,NA,NA,NA,4.75,7,8.5,"Cantonese"
1075310,7.6,8.25,7,NA,NA,NA,NA,NA,NA,"Cantonese"
1075377,6.8,9.25,8.6,NA,NA,NA,NA,NA,NA,"Cantonese"
1075441,7,9.25,7.4,NA,NA,NA,7.25,7.25,7.75,"Cantonese"
1075443,7.4,8.5,8,NA,NA,NA,8.75,9.5,9,"Cantonese"
1075444,5.2,8.5,9.6,NA,NA,NA,7.75,7.25,9,"Cantonese"
1075494,4.6,7.25,8.4,NA,NA,NA,6.5,8.25,8.75,"Cantonese"
1076057,8.6,8.75,6.6,NA,NA,NA,8,7.25,8.5,"Cantonese"
1076085,7.8,8.25,8,NA,NA,NA,6.5,7,7,"Cantonese"
1076168,4,7.75,3,NA,NA,NA,5,5.75,8,"Cantonese"
1076170,6.8,8,8.8,NA,NA,NA,6.5,5.75,6.75,"Cantonese"
1076324,7.4,8.75,9.4,NA,NA,NA,5.75,6.75,8.25,"Cantonese"
1076325,7.8,8.75,7.6,NA,NA,NA,6,7,8.25,"Cantonese"
1076406,4.4,9.25,4.8,NA,NA,NA,9.25,9.75,8,"Cantonese"
1076561,7.2,7.5,7,NA,NA,NA,8.75,8.75,9.25,"Cantonese"
1076564,7.8,9.25,7.6,NA,NA,NA,8,9.25,9.25,"Cantonese"
1076567,7,8.75,6.8,NA,NA,NA,6.5,7,8.25,"Cantonese"
1076623,5.8,8.5,5.4,NA,NA,NA,6.25,7,8.5,"Cantonese"
1077012,6.4,9,8.6,NA,NA,NA,7,7.25,8.5,"Cantonese"
1077014,6,8.75,4.8,NA,NA,NA,8.5,8.25,8.75,"Cantonese"
1077036,8.2,8.75,4.4,NA,NA,NA,8.5,7.5,9.25,"Cantonese"
1077115,5.6,8.5,7.6,NA,NA,NA,5.75,7.75,8.25,"Cantonese"
1077366,7,8.5,9.6,NA,NA,NA,7.75,7,8.75,"Cantonese"
1077383,7.8,9.5,7.4,NA,NA,NA,7,7,8.75,"Cantonese"
1077424,7.6,7.5,6,NA,NA,NA,5.25,7.5,9,"Cantonese"
1077451,5.8,8.5,8.2,NA,NA,NA,7.25,6.75,8.5,"Cantonese"
1077469,5.6,9.25,6.6,NA,NA,NA,6.25,6,8.25,"Cantonese"
1077491,6.8,8.25,6.4,NA,NA,NA,6.5,8.5,8.5,"Cantonese"
1077593,7.4,8.25,5.4,NA,NA,NA,4.25,6.75,7,"Cantonese"
1077623,7.6,7.5,8.8,NA,NA,NA,7,7,7,"Cantonese"
1077674,7.4,9.25,7.8,NA,NA,NA,8,7.5,9,"Cantonese"
1077698,8.2,8.25,6.6,NA,NA,NA,8,8,8.25,"Cantonese"
1077752,6.8,8.5,8,NA,NA,NA,6,5,7.75,"Cantonese"
1077905,5.8,9,3.8,NA,NA,NA,6.25,6.25,8,"Cantonese"
1077962,7.8,9,7.8,NA,NA,NA,6.5,7.75,9,"Cantonese"
1078115,8.2,9,7.8,NA,NA,NA,6.75,7.25,9,"Cantonese"
1078120,6.8,7.25,2.6,NA,NA,NA,6.25,7.75,9,"Cantonese"
1078177,4.8,9.25,7.8,NA,NA,NA,8,9.5,8.25,"Cantonese"
1078196,6,6.75,5.4,NA,NA,NA,5,6.25,8.25,"Cantonese"
1078230,6,6.75,3.4,NA,NA,NA,8,6.25,8.75,"Cantonese"
1078308,8.2,9.75,5.6,NA,NA,NA,6.75,6,8.25,"Cantonese"
1078534,6.2,8.5,7.2,NA,NA,NA,NA,NA,NA,"Cantonese"
1078657,7.2,9.25,8,NA,NA,NA,5.75,7.75,7.5,"Cantonese"
1079269,6.4,9.25,5.4,NA,NA,NA,NA,NA,NA,"Cantonese"
1079339,7.8,8.5,3.6,5,4.75,6.5,NA,NA,NA,"Cantonese"
1079901,8.2,9.5,8.8,NA,NA,NA,8.25,8.75,9.25,"Cantonese"
1079918,9,9.5,9.4,NA,NA,NA,9,9.25,9.5,"Cantonese"
1079970,6.8,8.75,5,NA,NA,NA,6,6,9,"Cantonese"
1079974,6.2,7.5,5.4,NA,NA,NA,6.25,6.5,8.25,"Cantonese"
1080516,7,8,3.8,NA,NA,NA,7.25,6.25,7.25,"Cantonese"
1080517,4,8.5,6.6,NA,NA,NA,7,6.5,8.5,"Cantonese"
1080520,6,8.75,3.2,NA,NA,NA,7,6.5,6.5,"Cantonese"
1080544,6.6,8.75,5,NA,NA,NA,5.5,7,9.25,"Cantonese"
1080545,8.6,9.5,7.8,NA,NA,NA,8,7.5,7.75,"Cantonese"
1080546,6.6,9,8.2,NA,NA,NA,5.5,7,8.75,"Cantonese"
1080661,8,7,5.6,6.5,5.75,7,NA,NA,NA,"Cantonese"
1080672,7,8.25,6.2,NA,NA,NA,7,7.75,7.25,"Cantonese"
1081434,3.8,7.58,5,NA,NA,NA,5.75,8,7.75,"Cantonese"
1081436,6.4,9,7.6,NA,NA,NA,7.25,7.5,9,"Cantonese"
1081476,7.2,7.75,5.2,NA,NA,NA,5,6.25,8.25,"Cantonese"
1081482,6.8,6.75,7.8,NA,NA,NA,7,7.75,8.5,"Cantonese"
1081558,8.2,8.75,5.6,NA,NA,NA,7.5,8.5,9.25,"Cantonese"
1081921,8.4,9,3.8,NA,NA,NA,7.5,8.25,9.5,"Cantonese"
1081933,8.4,8.5,7.4,9,6.75,4.75,NA,NA,NA,"Cantonese"
1081954,2.8,8,5.2,NA,NA,NA,7,6.75,9,"Cantonese"
1082101,6,8.5,5,NA,NA,NA,7,7.5,8.25,"Cantonese"
1082274,8.8,9.5,8,NA,NA,NA,9.25,9.5,10,"Cantonese"
1082278,7.8,7.5,3.6,NA,NA,NA,5.25,6.5,6.25,"Cantonese"
1082279,6,8.5,7.6,NA,NA,NA,6.75,5.75,8.75,"Cantonese"
1082339,8.4,8.5,8.2,8.25,8.75,2.75,NA,NA,NA,"Cantonese"
1082353,7.2,7.75,5.2,NA,NA,NA,5.25,6.75,7.5,"Cantonese"
1082364,8.2,8.25,7.8,NA,NA,NA,5,6,8,"Cantonese"
1082379,7,8.25,6.8,NA,NA,NA,7.5,6.25,9.5,"Cantonese"
1082402,5.4,7.75,7.8,NA,NA,NA,5,6.75,8.75,"Cantonese"
1082446,7.2,9,6.2,NA,NA,NA,6.75,7,9.25,"Cantonese"
1082469,7.6,9,6.2,NA,NA,NA,5.5,8.25,9.25,"Cantonese"
1082489,4.6,6.75,5.4,NA,NA,NA,7,6.75,6.5,"Cantonese"
1082501,6,8.75,8.6,NA,NA,NA,7.5,7.5,9,"Cantonese"
1082762,7.2,9,8.2,NA,NA,NA,7,6,8.25,"Cantonese"
1082824,5.2,7,7,NA,NA,NA,6.75,6.5,6.5,"Cantonese"
1083299,8.2,7.5,7.4,NA,NA,NA,5.75,7.5,7.75,"Cantonese"
1083810,7.6,8.5,7.8,NA,NA,NA,8,8,9.25,"Cantonese"
1083842,7.4,8.5,5.6,NA,NA,NA,7.75,8.5,9,"Cantonese"
1083902,8,8.25,8,NA,NA,NA,6,6.5,8,"Cantonese"
1083958,7.4,8,6.4,NA,NA,NA,5.25,5.5,8.25,"Cantonese"
1083998,6.4,8.25,8,NA,NA,NA,7.75,7.25,9.5,"Cantonese"
1084019,8.8,6.75,7.8,NA,NA,NA,6.25,7,7.75,"Cantonese"
1084079,6.4,8.75,6.8,NA,NA,NA,7,7.5,8.25,"Cantonese"
1084363,6.2,8.5,7.8,NA,NA,NA,NA,NA,NA,"Cantonese"
1084629,7.8,7.25,5,NA,NA,NA,7.75,6.5,5.75,"Cantonese"
1084640,7.8,7,8.2,NA,NA,NA,7.25,8,8,"Cantonese"
1084985,6.4,8,8.2,NA,NA,NA,7.5,7.5,9,"Cantonese"
1085199,5.8,6.5,8.2,NA,NA,NA,7.5,6.75,8,"Cantonese"
1085250,6.2,8.5,6.4,NA,NA,NA,5.5,5.75,7.75,"Cantonese"
1085253,6.6,8,6.8,NA,NA,NA,5.25,4.75,7.5,"Cantonese"
1085336,8.2,6.25,7,6.5,6.75,7.25,NA,NA,NA,"Cantonese"
1085461,5.8,8.75,7.6,NA,NA,NA,7.5,6.25,9,"Cantonese"
1085495,8.2,9.5,6,NA,NA,NA,6.25,8.75,9.25,"Cantonese"
1085554,5.8,7.75,5.2,NA,NA,NA,7.75,6.5,8,"Cantonese"
1085577,8.4,7.75,8.6,NA,NA,NA,5.75,6.5,8.5,"Cantonese"
1085611,8.2,8.5,8.8,NA,NA,NA,7,7,8.5,"Cantonese"
1086047,4.8,8.25,7.6,NA,NA,NA,NA,NA,NA,"Cantonese"
1086334,6.4,8.75,7.8,NA,NA,NA,6.25,8.5,9,"Cantonese"
1086336,6.8,8,8.2,NA,NA,NA,6,5.75,5.75,"Cantonese"
1086638,7.8,9.25,7.2,NA,NA,NA,NA,NA,NA,"Cantonese"
1086646,5.2,6.25,4,NA,NA,NA,6.5,8.25,NA,"Cantonese"
1086650,8,8,7.6,NA,NA,NA,NA,NA,NA,"Cantonese"
1086718,8.4,7.5,5.4,NA,NA,NA,NA,NA,NA,"Cantonese"
1086758,6,8.75,4.4,NA,NA,NA,4.5,7,NA,"Cantonese"
1086791,8,9.5,7,NA,NA,NA,8.25,8.75,8.25,"Cantonese"
1086792,8.4,9.5,9.2,NA,NA,NA,9.5,8.75,8.25,"Cantonese"
1086894,7.8,9,8.4,NA,NA,NA,6.5,7.5,8.75,"Cantonese"
1086904,8,8.75,8.2,NA,NA,NA,6.25,7,8.5,"Cantonese"
1087404,7.8,8.75,6.8,NA,NA,NA,6.25,7,7.5,"Cantonese"
1087602,5.6,7.5,5,NA,NA,NA,6,6.75,7.75,"Cantonese"
1087605,7.8,7.5,6.6,NA,NA,NA,6.25,7,7.75,"Cantonese"
1087627,8,9.25,9.6,NA,NA,NA,6,6.5,6.5,"Cantonese"
1087836,7.2,9.25,9.2,NA,NA,NA,7,7.5,8.5,"Cantonese"
1087837,7.8,8.5,6.4,NA,NA,NA,7.25,8.25,9,"Cantonese"
1087984,8.4,9,7.4,NA,NA,NA,4.75,6,9.5,"Cantonese"
1088316,6.6,9,4.6,NA,NA,NA,6.5,6.25,7.25,"Cantonese"
1088388,4.8,8.25,7.8,NA,NA,NA,7,6,8.25,"Cantonese"
1088672,6.4,8.75,6.2,NA,NA,NA,6,6,8.75,"Cantonese"
1088707,6,9.25,5.8,NA,NA,NA,5.5,6.25,8.75,"Cantonese"
1088817,8.2,7,8,NA,NA,NA,8,6.5,8.5,"Cantonese"
1088890,7.8,9.25,7.6,NA,NA,NA,6.5,8,8,"Cantonese"
1089078,7.4,8.5,6.8,NA,NA,NA,7.5,8.25,9,"Cantonese"
1090177,6,6.75,8.4,NA,NA,NA,6.75,6.75,7.75,"Cantonese"
1090341,6.2,8.5,7.4,NA,NA,NA,7,7,9,"Cantonese"
1090487,8,7.25,4.6,NA,NA,NA,7.5,7.25,9,"Cantonese"
1090488,8.2,9.5,7.2,NA,NA,NA,7.75,6,9,"Cantonese"
1090504,7.6,8,8,NA,NA,NA,5.5,7.25,8.5,"Cantonese"
1090671,7.8,8,7,NA,NA,NA,7,6.25,8,"Cantonese"
1090850,8,8.5,7,NA,NA,NA,6,6,6.75,"Cantonese"
1090909,7.4,8.5,8.6,NA,NA,NA,8.5,7.5,8.25,"Cantonese"
1090910,6,8,8.4,NA,NA,NA,8.5,7.75,8.75,"Cantonese"
1090927,8.2,8.25,8,NA,NA,NA,6.25,6,8.5,"Cantonese"
1090950,8,8.75,8.2,NA,NA,NA,8.25,7.25,8.25,"Cantonese"
1091028,6.6,7.25,3.6,NA,NA,NA,5.25,6,7.5,"Cantonese"
1091100,8.4,8,7.4,NA,NA,NA,7.25,8,8.25,"Cantonese"
1091154,6.8,8.5,6.4,NA,NA,NA,6.25,7.75,9,"Cantonese"
1091419,7,8.25,5.6,NA,NA,NA,5.75,7,8,"Cantonese"
1091978,7.4,8,9,6.75,7,5.25,NA,NA,NA,"Cantonese"
1091984,7.6,7.5,8.6,NA,NA,NA,7.25,7.5,8,"Cantonese"
1092446,8.4,8.5,6.6,NA,NA,NA,7.75,7,7.5,"Cantonese"
1092676,7,9.5,9.2,NA,NA,NA,8,8.5,8,"Cantonese"
1092947,7,8.5,8.8,NA,NA,NA,8,7,9,"Cantonese"
1093313,6.6,8.25,6.6,NA,NA,NA,7.25,6.5,7,"Cantonese"
1093383,8.4,9,8.2,8.25,6.75,8,NA,NA,NA,"Cantonese"
1093686,5.6,8.5,9.2,NA,NA,NA,8.5,8.25,9,"Cantonese"
1093829,4.6,8.5,7.4,NA,NA,NA,5.75,6.25,7.25,"Cantonese"
1094404,NA,8,9.2,NA,NA,NA,9.75,10,9,"Cantonese"
1094804,6.2,8.75,7.8,NA,NA,NA,7,5,6.5,"Cantonese"
1094816,7.4,9.25,9.2,NA,NA,NA,8.25,8,9.5,"Cantonese"
1094835,7.6,7.75,8.8,7,7.75,6.5,NA,NA,NA,"Cantonese"
1095656,5.6,8.25,5,NA,NA,NA,8.75,8.75,9.5,"Cantonese"
1095856,6,7,5.4,NA,NA,NA,7.5,5.5,8,"Cantonese"
1096114,8,7.75,7.2,NA,NA,NA,7.25,5.75,8.25,"Cantonese"
1096180,7,8.75,5.6,NA,NA,NA,8.75,9,8.25,"Cantonese"
1096453,7.4,7.92,6.4,NA,NA,NA,NA,NA,NA,"Cantonese"
1096609,8.2,8.25,8.4,NA,NA,NA,6.75,6.75,7,"Cantonese"
1096686,7.6,8.75,9.4,NA,NA,NA,6,6.5,7,"Cantonese"
1096690,8.4,7.25,5.8,NA,NA,NA,5.5,7,6,"Cantonese"
1096736,7.2,7.5,6.6,NA,NA,NA,5.25,5.75,8.25,"Cantonese"
1097068,6.4,7.75,5.4,NA,NA,NA,4.5,4.5,7,"Cantonese"
1097101,3.8,8.5,7.2,NA,NA,NA,9.5,6.75,8.75,"Cantonese"
1097188,7.4,9,7.6,NA,NA,NA,7,6,8.25,"Cantonese"
1097230,6.4,6,6.4,NA,NA,NA,5.5,5.5,8.25,"Cantonese"
1097382,5.8,9,5.2,NA,NA,NA,5.5,5.25,7,"Cantonese"
1097675,6.2,8.5,6,NA,NA,NA,4.75,6.25,7,"Cantonese"
1097823,6.4,8,4,NA,NA,NA,4.5,5.25,8,"Cantonese"
1098437,7.4,9.25,7,NA,NA,NA,7.25,8,9,"Cantonese"
1098438,7.8,9,7,NA,NA,NA,8,6.75,9.25,"Cantonese"
1098440,8.4,9.25,8.4,NA,NA,NA,7.5,7.25,8.25,"Cantonese"
1098468,3.6,7.5,4,NA,NA,NA,4.25,5.75,7,"Cantonese"
1098588,7.4,8.5,5.8,NA,NA,NA,5.25,5.5,7.75,"Cantonese"
1098624,7.4,9,7.2,NA,NA,NA,5.25,6.75,7.25,"Cantonese"
1098643,8,8.25,8.8,NA,NA,NA,8.25,7.75,9.25,"Cantonese"
1098648,8,9,6.6,5.25,7.25,5,NA,NA,NA,"Cantonese"
1098679,8.4,8.25,9.2,NA,NA,NA,7.75,6.75,7.75,"Cantonese"
1098741,6.8,8.75,8.6,NA,NA,NA,7.75,9,7.75,"Cantonese"
1098755,8,7.25,7.2,NA,NA,NA,8.25,7.25,9,"Cantonese"
1098903,8,8.5,7.2,NA,NA,NA,7.25,7,9.25,"Cantonese"
1098904,8.6,9.25,8.2,NA,NA,NA,6.25,7.5,8.5,"Cantonese"
1098928,7.2,7,8.4,NA,NA,NA,7,7.75,7.25,"Cantonese"
1099012,7.6,8.25,5.8,NA,NA,NA,5,5.75,7.75,"Cantonese"
1099316,7.6,7.75,7.8,NA,NA,NA,NA,NA,NA,"Cantonese"
1099568,6.8,9,6.2,NA,NA,NA,6.25,7,8.5,"Cantonese"
1099590,7.2,8,6.4,NA,NA,NA,7.5,7.5,7.75,"Cantonese"
1099597,8.6,8.5,8,NA,NA,NA,7,7.25,7.5,"Cantonese"
1099895,7.8,8.25,4,NA,NA,NA,6,7.25,8.5,"Cantonese"
1099922,8.2,9.25,8.8,NA,NA,NA,9.25,8,7.75,"Cantonese"
1099966,7.8,9,6.4,NA,NA,NA,6,7.75,8,"Cantonese"
1100268,5,7,9,NA,NA,NA,4.75,6.75,7.5,"Cantonese"
1100662,8.6,8.75,6.6,NA,NA,NA,6.5,8,7.75,"Cantonese"
1100827,8.2,9,8.8,8,7.5,5.75,NA,NA,NA,"Cantonese"
1101210,6.8,8,8.2,NA,NA,NA,6.5,7.5,8,"Cantonese"
1101368,8.8,9.5,9,NA,NA,NA,7.5,7.25,7.25,"Cantonese"
1101721,8.4,8.5,7.8,NA,NA,NA,6.75,7.25,9.25,"Cantonese"
1101743,8.2,8,8.6,NA,NA,NA,8,8.25,8.75,"Cantonese"
1102574,8,8.25,7.4,NA,NA,NA,NA,NA,NA,"Cantonese"
1103325,7.2,8.5,7.8,NA,NA,NA,7,8,8.25,"Cantonese"
1103378,7.6,8.75,9.2,NA,NA,NA,7.5,8.25,8,"Cantonese"
1103380,6.4,7.5,6,NA,NA,NA,7,7,9,"Cantonese"
1103908,7.4,9,8,NA,NA,NA,7.5,8,9,"Cantonese"
1103914,8,8.75,5.8,7.75,8.25,8,NA,NA,NA,"Cantonese"
1104057,8,8.75,8.2,NA,NA,NA,7.5,7.25,8.5,"Cantonese"
1104140,7.8,8.75,7.2,NA,NA,NA,6.5,7.75,7.25,"Cantonese"
1104213,6.4,8,7.2,NA,NA,NA,6.75,7.25,9,"Cantonese"
1104234,8.2,9.5,7.8,NA,NA,NA,8,7.75,9.25,"Cantonese"
1104296,7.8,8.5,9,NA,NA,NA,7.25,6.75,9.25,"Cantonese"
1104299,7.4,9,9.4,NA,NA,NA,7.75,8,8.75,"Cantonese"
1104316,8.4,8.5,8.4,NA,NA,NA,7.75,8,8.75,"Cantonese"
1104480,6.4,9.25,6.8,NA,NA,NA,7.25,7,7.75,"Cantonese"
1105165,7,8.5,8.2,NA,NA,NA,6.5,6.5,7.5,"Cantonese"
1105375,7.6,9,7.8,NA,NA,NA,6.75,4.5,8,"Cantonese"
1105450,8.2,9,9.2,NA,NA,NA,5.5,7.75,8.5,"Cantonese"
1106145,6.4,5.75,7.4,NA,NA,NA,7.25,7.25,9,"Cantonese"
1106399,7.2,9.5,7.2,NA,NA,NA,6.25,6.75,9,"Cantonese"
1106454,8,9.25,8.4,NA,NA,NA,6.75,6.5,7.25,"Cantonese"
1107592,7.4,9,7.2,NA,NA,NA,8.25,7.5,7.75,"Cantonese"
1107653,7.4,8.75,7.4,NA,NA,NA,7,7.75,9,"Cantonese"
